2015-01-20 00:47:16.114096|INFO    |VirtualServer |  1| listening on 0.0.0.0:9987
2015-01-20 00:55:08.998088|INFO    |VirtualServer |  1| client 'k1d.'(id:4) was added to channelgroup 'Guest'(id:8) by client 'k1d.'(id:4) in channel '&#9500; Raid'(id:11)
2015-01-20 00:55:17.422391|INFO    |VirtualServer |  1| client 'k1d.'(id:4) was added to channelgroup 'Guest'(id:8) by client 'k1d.'(id:4) in channel '&#9500; PVP'(id:12)
2015-01-20 00:55:25.074504|INFO    |VirtualServer |  1| client 'k1d.'(id:4) was added to channelgroup 'Guest'(id:8) by client 'k1d.'(id:4) in channel '&#9492; PVE'(id:13)
2015-01-20 00:55:37.387747|INFO    |VirtualServer |  1| client 'k1d.'(id:4) was added to channelgroup 'Guest'(id:8) by client 'k1d.'(id:4) in channel '&#9484; Trashtalk'(id:15)
2015-01-20 00:55:43.960746|INFO    |VirtualServer |  1| client 'k1d.'(id:4) was added to channelgroup 'Guest'(id:8) by client 'k1d.'(id:4) in channel '&#9500; Ranked'(id:17)
2015-01-20 00:55:53.683440|INFO    |VirtualServer |  1| client 'k1d.'(id:4) was added to channelgroup 'Guest'(id:8) by client 'k1d.'(id:4) in channel '&#9492; Faceit.com'(id:18)
2015-01-20 07:05:37.189300|INFO    |VirtualServer |  1| servergroup 'Member'(id:7) was deleted by 'k1d.'(id:4)
2015-01-20 07:06:09.687482|INFO    |VirtualServer |  1| permission 'i_channel_modify_power'(id:121) with values (value:73, negated:0, skipchannel:0) was added by 'k1d.'(id:4) to servergroup 'Offizier'(id:6)
2015-01-20 07:06:57.231093|INFO    |VirtualServer |  1| permission 'i_channel_modify_power'(id:121) with values (value:75, negated:0, skipchannel:0) was added by 'k1d.'(id:4) to servergroup 'Offizier'(id:6)
2015-01-20 07:29:48.320780|INFO    |VirtualServer |  1| client (id:4) was added to servergroup 'Offizier'(id:6) by client 'k1d.'(id:4)
2015-01-20 19:24:25.110476|INFO    |VirtualServer |  1| client (id:6) was added to servergroup 'Male'(id:10) by client 'Basti'(id:2)
2015-01-20 19:25:23.133199|INFO    |VirtualServer |  1| client (id:6) was added to servergroup 'Offizier'(id:6) by client 'Basti'(id:2)
2015-01-20 19:31:27.546755|INFO    |VirtualServer |  1| permission 'i_icon_id'(id:142) with values (value:-201144393) was added by 'Basti'(id:2) to channel '&#9500; PVP'(id:12)
2015-01-20 19:31:44.761915|INFO    |VirtualServer |  1| permission 'i_icon_id'(id:142) with values (value:0) was added by 'Basti'(id:2) to channel '&#9500; PVP'(id:12)
2015-01-20 19:37:32.034036|INFO    |VirtualServer |  1| client (id:7) was added to servergroup 'Male'(id:10) by client 'Basti'(id:2)
2015-01-20 20:43:29.629370|INFO    |VirtualServer |  1| client (id:8) was added to servergroup 'Male'(id:10) by client 'Don DickTschan'(id:6)
2015-01-20 21:54:40.056783|INFO    |VirtualServer |  1| client (id:4) was removed from servergroup 'Offizier'(id:6) by client 'k1d.'(id:4)
2015-01-21 17:15:25.070514|INFO    |VirtualServer |  1| client (id:9) was added to servergroup 'Male'(id:10) by client 'Basti'(id:2)
2015-01-21 17:15:32.644592|INFO    |VirtualServer |  1| client (id:9) was added to servergroup 'Female'(id:11) by client 'Phil-Yukiona'(id:9)
2015-01-21 17:15:54.938558|INFO    |VirtualServer |  1| client 'Phil-Yukiona'(id:9) was added to channelgroup 'Channel Admin'(id:5) by client 'Phil-Yukiona'(id:9) in channel '&#9500; Raid'(id:11)
2015-01-21 17:15:57.886395|INFO    |VirtualServer |  1| client 'Phil-Yukiona'(id:9) was added to channelgroup 'Operator'(id:6) by client 'Phil-Yukiona'(id:9) in channel '&#9500; Raid'(id:11)
2015-01-21 17:16:02.373376|INFO    |VirtualServer |  1| client 'Phil-Yukiona'(id:9) was added to channelgroup 'Guest'(id:8) by client 'Phil-Yukiona'(id:9) in channel '&#9500; Raid'(id:11)
2015-01-21 17:16:04.944333|INFO    |VirtualServer |  1| client 'Phil-Yukiona'(id:9) was added to channelgroup 'Channel Admin'(id:5) by client 'Phil-Yukiona'(id:9) in channel '&#9500; Raid'(id:11)
2015-01-21 17:16:29.492184|INFO    |VirtualServer |  1| client (id:10) was added to servergroup 'Female'(id:11) by client 'Basti'(id:2)
2015-01-21 17:16:39.728387|INFO    |VirtualServer |  1| client (id:11) was added to servergroup 'Male'(id:10) by client 'Basti'(id:2)
2015-01-21 17:17:30.739746|INFO    |VirtualServer |  1| client (id:12) was added to servergroup 'Male'(id:10) by client 'Basti'(id:2)
2015-01-21 17:17:51.208825|INFO    |VirtualServer |  1| client (id:13) was added to servergroup 'Male'(id:10) by client 'Basti'(id:2)
2015-01-21 17:19:24.933708|INFO    |VirtualServer |  1| client 'Munubaw'(id:13) was added to channelgroup 'Operator'(id:6) by client 'Munubaw'(id:13) in channel '&#9500; Raid'(id:11)
2015-01-21 17:23:10.518484|INFO    |VirtualServer |  1| permission 'i_channel_delete_power'(id:129) was deleted by 'Basti'(id:2) from servergroup 'Male'(id:10)
2015-01-21 17:23:10.521562|INFO    |VirtualServer |  1| permission 'i_channel_max_depth'(id:77) was deleted by 'Basti'(id:2) from servergroup 'Male'(id:10)
2015-01-21 17:23:10.548503|INFO    |VirtualServer |  1| permission 'b_virtualserver_token_use'(id:38) with values (value:1, negated:0, skipchannel:0) was added by 'Basti'(id:2) to servergroup 'Male'(id:10)
2015-01-21 17:23:10.551314|INFO    |VirtualServer |  1| permission 'i_permission_modify_power'(id:167) with values (value:60, negated:0, skipchannel:0) was added by 'Basti'(id:2) to servergroup 'Male'(id:10)
2015-01-21 17:23:17.397033|INFO    |VirtualServer |  1| permission 'b_virtualserver_servergroup_list'(id:150) was deleted by 'Basti'(id:2) from servergroup 'Male'(id:10)
2015-01-21 17:23:17.404084|INFO    |VirtualServer |  1| permission 'b_virtualserver_info_view'(id:23) was deleted by 'Basti'(id:2) from servergroup 'Male'(id:10)
2015-01-21 17:23:17.409273|INFO    |VirtualServer |  1| permission 'b_virtualserver_channelgroup_list'(id:153) was deleted by 'Basti'(id:2) from servergroup 'Male'(id:10)
2015-01-21 17:23:17.412089|INFO    |VirtualServer |  1| permission 'b_virtualserver_client_list'(id:27) was deleted by 'Basti'(id:2) from servergroup 'Male'(id:10)
2015-01-21 17:23:17.414716|INFO    |VirtualServer |  1| permission 'b_virtualserver_channel_list'(id:25) was deleted by 'Basti'(id:2) from servergroup 'Male'(id:10)
2015-01-21 17:23:17.417386|INFO    |VirtualServer |  1| permission 'i_needed_modify_power_group_needed_member_remove_power'(id:32934) was deleted by 'Basti'(id:2) from servergroup 'Male'(id:10)
2015-01-21 17:23:17.419978|INFO    |VirtualServer |  1| permission 'i_needed_modify_power_group_needed_member_add_power'(id:32932) was deleted by 'Basti'(id:2) from servergroup 'Male'(id:10)
2015-01-21 17:23:17.422661|INFO    |VirtualServer |  1| permission 'b_client_info_view'(id:189) was deleted by 'Basti'(id:2) from servergroup 'Male'(id:10)
2015-01-21 17:23:17.425273|INFO    |VirtualServer |  1| permission 'b_client_request_talker'(id:185) was deleted by 'Basti'(id:2) from servergroup 'Male'(id:10)
2015-01-21 17:23:17.427886|INFO    |VirtualServer |  1| permission 'i_client_complain_power'(id:204) was deleted by 'Basti'(id:2) from servergroup 'Male'(id:10)
2015-01-21 17:23:17.430588|INFO    |VirtualServer |  1| permission 'b_channel_info_view'(id:81) was deleted by 'Basti'(id:2) from servergroup 'Male'(id:10)
2015-01-21 17:25:15.568294|INFO    |VirtualServer |  1| client (id:14) was added to servergroup 'Male'(id:10) by client 'Basti'(id:2)
2015-01-21 17:31:08.093709|INFO    |VirtualServer |  1| client (id:15) was added to servergroup 'Female'(id:11) by client 'Basti'(id:2)
2015-01-22 01:45:52.487886|INFO    |VirtualServer |  1| permission 'i_group_modify_power'(id:161) with values (value:0, negated:0, skipchannel:0) was added by '&#12483;k1d'(id:4) to servergroup 'Male'(id:10)
2015-01-22 01:46:01.399643|INFO    |VirtualServer |  1| permission 'i_group_modify_power'(id:161) with values (value:0, negated:0, skipchannel:0) was added by '&#12483;k1d'(id:4) to servergroup 'Female'(id:11)
2015-01-22 01:46:20.396341|INFO    |VirtualServer |  1| permission 'i_group_modify_power'(id:161) with values (value:74, negated:0, skipchannel:0) was added by '&#12483;k1d'(id:4) to servergroup 'Offizier'(id:6)
2015-01-22 03:51:02.392530|INFO    |VirtualServer |  1| client (id:9) was removed from servergroup 'Female'(id:11) by client '&#12483;k1d'(id:4)
2015-01-22 11:09:37.700260|INFO    |VirtualServer |  1| client (id:2) was removed from servergroup 'ServerAdmin'(id:9) by client '&#12483;k1d'(id:4)
2015-01-22 11:09:44.925403|INFO    |VirtualServer |  1| client 'Basti'(id:2) was added to channelgroup 'Channel Admin'(id:5) by client 'Basti'(id:2) in channel '&#9484; Lounge I'(id:21)
2015-01-22 11:09:47.762641|INFO    |VirtualServer |  1| client 'Basti'(id:2) was added to channelgroup 'Operator'(id:6) by client 'Basti'(id:2) in channel '&#9484; Lounge I'(id:21)
2015-01-22 11:10:00.182083|INFO    |VirtualServer |  1| client 'Basti'(id:2) was added to channelgroup 'Guest'(id:8) by client 'Basti'(id:2) in channel '&#9484; Lounge I'(id:21)
2015-01-22 11:10:19.885168|INFO    |VirtualServer |  1| client (id:2) was added to servergroup 'Female'(id:11) by client 'Basti'(id:2)
2015-01-22 11:10:53.618568|INFO    |VirtualServer |  1| permission 'b_client_permissionoverview_view'(id:190) with values (value:0, negated:0, skipchannel:0) was added by '&#12483;k1d'(id:4) to servergroup 'Male'(id:10)
2015-01-22 11:10:54.299708|INFO    |VirtualServer |  1| permission 'b_client_permissionoverview_own'(id:191) with values (value:0, negated:0, skipchannel:0) was added by '&#12483;k1d'(id:4) to servergroup 'Male'(id:10)
2015-01-22 11:13:29.402943|INFO    |VirtualServer |  1| client (id:2) was removed from servergroup 'Female'(id:11) by client 'Basti'(id:2)
2015-01-22 11:13:33.354603|INFO    |VirtualServer |  1| client (id:2) was added to servergroup 'Female'(id:11) by client 'Basti'(id:2)
2015-01-22 11:14:28.056476|INFO    |VirtualServer |  1| permission 'b_client_permissionoverview_view'(id:190) with values (value:1, negated:0, skipchannel:0) was added by '&#12483;k1d'(id:4) to servergroup 'Male'(id:10)
2015-01-22 11:14:28.060475|INFO    |VirtualServer |  1| permission 'b_client_permissionoverview_own'(id:191) with values (value:1, negated:0, skipchannel:0) was added by '&#12483;k1d'(id:4) to servergroup 'Male'(id:10)
2015-01-22 11:14:28.063404|INFO    |VirtualServer |  1| permission 'i_group_member_add_power'(id:163) with values (value:0, negated:0, skipchannel:0) was added by '&#12483;k1d'(id:4) to servergroup 'Male'(id:10)
2015-01-22 11:14:28.066332|INFO    |VirtualServer |  1| permission 'i_group_member_remove_power'(id:165) with values (value:0, negated:0, skipchannel:0) was added by '&#12483;k1d'(id:4) to servergroup 'Male'(id:10)
2015-01-22 11:14:34.517503|INFO    |VirtualServer |  1| permission 'b_virtualserver_token_use'(id:38) with values (value:1, negated:0, skipchannel:0) was added by '&#12483;k1d'(id:4) to servergroup 'Female'(id:11)
2015-01-22 11:14:34.520915|INFO    |VirtualServer |  1| permission 'i_group_member_add_power'(id:163) with values (value:0, negated:0, skipchannel:0) was added by '&#12483;k1d'(id:4) to servergroup 'Female'(id:11)
2015-01-22 11:14:34.523927|INFO    |VirtualServer |  1| permission 'i_group_member_remove_power'(id:165) with values (value:0, negated:0, skipchannel:0) was added by '&#12483;k1d'(id:4) to servergroup 'Female'(id:11)
2015-01-22 11:14:34.526922|INFO    |VirtualServer |  1| permission 'i_permission_modify_power'(id:167) with values (value:60, negated:0, skipchannel:0) was added by '&#12483;k1d'(id:4) to servergroup 'Female'(id:11)
2015-01-22 11:14:58.390582|INFO    |VirtualServer |  1| client (id:2) was added to servergroup 'Offizier'(id:6) by client '&#12483;k1d'(id:4)
2015-01-22 11:15:07.337737|INFO    |VirtualServer |  1| client (id:2) was added to servergroup 'ServerAdmin'(id:9) by client '&#12483;k1d'(id:4)
2015-01-22 11:15:08.214475|INFO    |VirtualServer |  1| client (id:2) was removed from servergroup 'Female'(id:11) by client 'Basti'(id:2)
2015-01-22 11:15:10.664320|INFO    |VirtualServer |  1| client (id:2) was removed from servergroup 'Offizier'(id:6) by client '&#12483;k1d'(id:4)
2015-01-22 11:16:11.905341|INFO    |VirtualServer |  1| client (id:2) was added to servergroup 'Offizier'(id:6) by client '&#12483;k1d'(id:4)
2015-01-22 11:16:16.764062|INFO    |VirtualServer |  1| client (id:2) was removed from servergroup 'ServerAdmin'(id:9) by client '&#12483;k1d'(id:4)
2015-01-22 11:16:29.911418|INFO    |VirtualServer |  1| client (id:36) was added to servergroup 'Offizier'(id:6) by client 'Basti'(id:2)
2015-01-22 11:16:37.751503|INFO    |VirtualServer |  1| client 'kid handY'(id:36) was added to channelgroup 'Channel Admin'(id:5) by client 'Basti'(id:2) in channel '&#9500; Raid'(id:11)
2015-01-22 11:18:42.349095|INFO    |VirtualServer |  1| permission 'b_channel_modify_make_semi_permanent'(id:108) was deleted by '&#12483;k1d'(id:4) from servergroup 'Offizier'(id:6)
2015-01-22 11:18:42.356383|INFO    |VirtualServer |  1| permission 'b_channel_modify_make_temporary'(id:109) was deleted by '&#12483;k1d'(id:4) from servergroup 'Offizier'(id:6)
2015-01-22 11:18:42.360249|INFO    |VirtualServer |  1| permission 'b_channel_modify_make_default'(id:106) was deleted by '&#12483;k1d'(id:4) from servergroup 'Offizier'(id:6)
2015-01-22 11:18:42.362974|INFO    |VirtualServer |  1| permission 'b_channel_modify_make_permanent'(id:107) was deleted by '&#12483;k1d'(id:4) from servergroup 'Offizier'(id:6)
2015-01-22 11:18:42.371025|INFO    |VirtualServer |  1| permission 'b_channel_create_with_default'(id:101) was deleted by '&#12483;k1d'(id:4) from servergroup 'Offizier'(id:6)
2015-01-22 11:18:42.378222|INFO    |VirtualServer |  1| permission 'b_channel_delete_semi_permanent'(id:126) was deleted by '&#12483;k1d'(id:4) from servergroup 'Offizier'(id:6)
2015-01-22 11:18:42.381162|INFO    |VirtualServer |  1| permission 'b_channel_delete_temporary'(id:127) was deleted by '&#12483;k1d'(id:4) from servergroup 'Offizier'(id:6)
2015-01-22 11:18:42.383928|INFO    |VirtualServer |  1| permission 'i_needed_modify_power_channel_modify_make_semi_permanent'(id:32876) was deleted by '&#12483;k1d'(id:4) from servergroup 'Offizier'(id:6)
2015-01-22 11:18:42.386652|INFO    |VirtualServer |  1| permission 'i_needed_modify_power_channel_modify_make_temporary'(id:32877) was deleted by '&#12483;k1d'(id:4) from servergroup 'Offizier'(id:6)
2015-01-22 11:18:42.389456|INFO    |VirtualServer |  1| permission 'b_channel_create_semi_permanent'(id:84) was deleted by '&#12483;k1d'(id:4) from servergroup 'Offizier'(id:6)
2015-01-22 11:18:42.392080|INFO    |VirtualServer |  1| permission 'i_needed_modify_power_channel_modify_make_default'(id:32874) was deleted by '&#12483;k1d'(id:4) from servergroup 'Offizier'(id:6)
2015-01-22 11:18:42.394691|INFO    |VirtualServer |  1| permission 'i_needed_modify_power_channel_modify_make_permanent'(id:32875) was deleted by '&#12483;k1d'(id:4) from servergroup 'Offizier'(id:6)
2015-01-22 11:18:42.397272|INFO    |VirtualServer |  1| permission 'b_channel_create_permanent'(id:83) was deleted by '&#12483;k1d'(id:4) from servergroup 'Offizier'(id:6)
2015-01-22 11:18:42.399910|INFO    |VirtualServer |  1| permission 'i_needed_modify_power_channel_create_with_default'(id:32869) was deleted by '&#12483;k1d'(id:4) from servergroup 'Offizier'(id:6)
2015-01-22 11:18:42.402490|INFO    |VirtualServer |  1| permission 'i_needed_modify_power_channel_delete_semi_permanent'(id:32894) was deleted by '&#12483;k1d'(id:4) from servergroup 'Offizier'(id:6)
2015-01-22 11:18:42.405085|INFO    |VirtualServer |  1| permission 'i_needed_modify_power_channel_delete_temporary'(id:32895) was deleted by '&#12483;k1d'(id:4) from servergroup 'Offizier'(id:6)
2015-01-22 11:18:42.407611|INFO    |VirtualServer |  1| permission 'i_needed_modify_power_channel_create_semi_permanent'(id:32852) was deleted by '&#12483;k1d'(id:4) from servergroup 'Offizier'(id:6)
2015-01-22 11:18:42.410173|INFO    |VirtualServer |  1| permission 'i_needed_modify_power_channel_create_permanent'(id:32851) was deleted by '&#12483;k1d'(id:4) from servergroup 'Offizier'(id:6)
2015-01-22 11:18:42.412769|INFO    |VirtualServer |  1| permission 'b_channel_delete_flag_force'(id:128) was deleted by '&#12483;k1d'(id:4) from servergroup 'Offizier'(id:6)
2015-01-22 11:18:42.415334|INFO    |VirtualServer |  1| permission 'i_needed_modify_power_channel_delete_flag_force'(id:32896) was deleted by '&#12483;k1d'(id:4) from servergroup 'Offizier'(id:6)
2015-01-22 11:18:42.417860|INFO    |VirtualServer |  1| permission 'b_client_offline_textmessage_send'(id:218) was deleted by '&#12483;k1d'(id:4) from servergroup 'Offizier'(id:6)
2015-01-22 11:18:42.420416|INFO    |VirtualServer |  1| permission 'b_client_server_textmessage_send'(id:216) was deleted by '&#12483;k1d'(id:4) from servergroup 'Offizier'(id:6)
2015-01-22 11:18:42.422986|INFO    |VirtualServer |  1| permission 'b_client_channel_textmessage_send'(id:217) was deleted by '&#12483;k1d'(id:4) from servergroup 'Offizier'(id:6)
2015-01-22 11:18:42.425674|INFO    |VirtualServer |  1| permission 'i_client_private_textmessage_power'(id:214) was deleted by '&#12483;k1d'(id:4) from servergroup 'Offizier'(id:6)
2015-01-22 11:18:42.428184|INFO    |VirtualServer |  1| permission 'b_client_ban_delete'(id:212) was deleted by '&#12483;k1d'(id:4) from servergroup 'Offizier'(id:6)
2015-01-22 11:18:42.430711|INFO    |VirtualServer |  1| permission 'b_client_ban_create'(id:210) was deleted by '&#12483;k1d'(id:4) from servergroup 'Offizier'(id:6)
2015-01-22 11:18:42.433276|INFO    |VirtualServer |  1| permission 'b_virtualserver_join_ignore_password'(id:42) was deleted by '&#12483;k1d'(id:4) from servergroup 'Offizier'(id:6)
2015-01-22 11:18:42.435795|INFO    |VirtualServer |  1| permission 'i_needed_modify_power_client_offline_textmessage_send'(id:32986) was deleted by '&#12483;k1d'(id:4) from servergroup 'Offizier'(id:6)
2015-01-22 11:18:42.438316|INFO    |VirtualServer |  1| permission 'i_needed_modify_power_client_server_textmessage_send'(id:32984) was deleted by '&#12483;k1d'(id:4) from servergroup 'Offizier'(id:6)
2015-01-22 11:18:42.440827|INFO    |VirtualServer |  1| permission 'i_needed_modify_power_client_channel_textmessage_send'(id:32985) was deleted by '&#12483;k1d'(id:4) from servergroup 'Offizier'(id:6)
2015-01-22 11:18:42.443375|INFO    |VirtualServer |  1| permission 'i_needed_modify_power_client_private_textmessage_power'(id:32982) was deleted by '&#12483;k1d'(id:4) from servergroup 'Offizier'(id:6)
2015-01-22 11:18:42.478719|INFO    |VirtualServer |  1| permission 'i_group_needed_member_add_power'(id:164) with values (value:75, negated:0, skipchannel:0) was added by '&#12483;k1d'(id:4) to servergroup 'Offizier'(id:6)
2015-01-22 11:18:42.481761|INFO    |VirtualServer |  1| permission 'i_group_needed_member_remove_power'(id:166) with values (value:75, negated:0, skipchannel:0) was added by '&#12483;k1d'(id:4) to servergroup 'Offizier'(id:6)
2015-01-22 11:18:42.484853|INFO    |VirtualServer |  1| permission 'i_group_modify_power'(id:161) with values (value:75, negated:0, skipchannel:0) was added by '&#12483;k1d'(id:4) to servergroup 'Offizier'(id:6)
2015-01-22 11:18:42.487787|INFO    |VirtualServer |  1| permission 'i_group_member_add_power'(id:163) with values (value:60, negated:0, skipchannel:0) was added by '&#12483;k1d'(id:4) to servergroup 'Offizier'(id:6)
2015-01-22 11:18:42.490994|INFO    |VirtualServer |  1| permission 'i_group_member_remove_power'(id:165) with values (value:60, negated:0, skipchannel:0) was added by '&#12483;k1d'(id:4) to servergroup 'Offizier'(id:6)
2015-01-22 11:18:42.493949|INFO    |VirtualServer |  1| permission 'i_client_kick_from_channel_power'(id:198) with values (value:25, negated:0, skipchannel:0) was added by '&#12483;k1d'(id:4) to servergroup 'Offizier'(id:6)
2015-01-22 11:18:42.496749|INFO    |VirtualServer |  1| permission 'i_client_ban_power'(id:200) with values (value:25, negated:0, skipchannel:0) was added by '&#12483;k1d'(id:4) to servergroup 'Offizier'(id:6)
2015-01-22 11:18:42.497152|INFO    |VirtualServer |  1| permission 'b_client_ignore_bans'(id:180) with values (value:1, negated:0, skipchannel:0) was added by '&#12483;k1d'(id:4) to servergroup 'Offizier'(id:6)
2015-01-22 11:18:42.499994|INFO    |VirtualServer |  1| permission 'i_client_kick_from_server_power'(id:196) with values (value:25, negated:0, skipchannel:0) was added by '&#12483;k1d'(id:4) to servergroup 'Offizier'(id:6)
2015-01-22 11:18:42.500374|INFO    |VirtualServer |  1| permission 'i_needed_modify_power_client_ban_power'(id:32968) with values (value:75, negated:0, skipchannel:0) was added by '&#12483;k1d'(id:4) to servergroup 'Offizier'(id:6)
2015-01-22 11:18:42.500746|INFO    |VirtualServer |  1| permission 'i_needed_modify_power_client_ban_list'(id:32977) with values (value:75, negated:0, skipchannel:0) was added by '&#12483;k1d'(id:4) to servergroup 'Offizier'(id:6)
2015-01-22 11:18:42.501111|INFO    |VirtualServer |  1| permission 'i_needed_modify_power_client_ban_delete_own'(id:32979) with values (value:75, negated:0, skipchannel:0) was added by '&#12483;k1d'(id:4) to servergroup 'Offizier'(id:6)
2015-01-22 11:18:42.501485|INFO    |VirtualServer |  1| permission 'i_needed_modify_power_client_ban_max_bantime'(id:32981) with values (value:75, negated:0, skipchannel:0) was added by '&#12483;k1d'(id:4) to servergroup 'Offizier'(id:6)
2015-01-22 11:18:42.501857|INFO    |VirtualServer |  1| permission 'i_needed_modify_power_client_ignore_bans'(id:32948) with values (value:75, negated:0, skipchannel:0) was added by '&#12483;k1d'(id:4) to servergroup 'Offizier'(id:6)
2015-01-22 11:19:10.000149|INFO    |VirtualServer |  1| client (id:36) was removed from servergroup 'Offizier'(id:6) by client '&#12483;k1d'(id:4)
2015-01-22 11:19:13.443351|INFO    |VirtualServer |  1| client 'kid handY'(id:36) was added to channelgroup 'Guest'(id:8) by client '&#12483;k1d'(id:4) in channel '&#9500; Raid'(id:11)
2015-01-22 11:20:31.090652|INFO    |VirtualServer |  1| client (id:2) was removed from servergroup 'Offizier'(id:6) by client '&#12483;k1d'(id:4)
2015-01-22 11:20:52.894616|INFO    |VirtualServer |  1| client (id:36) was added to servergroup 'Male'(id:10) by client '&#12483;k1d'(id:4)
2015-01-22 11:20:58.051580|INFO    |VirtualServer |  1| client (id:2) was added to servergroup 'ServerAdmin'(id:9) by client '&#12483;k1d'(id:4)
2015-01-23 11:52:56.533573|INFO    |VirtualServer |  1| client (id:38) was added to servergroup 'Male'(id:10) by client '&#12483;k1d'(id:4)
2015-01-24 00:45:52.076632|INFO    |VirtualServerBase|  1| stopped
