2018-09-30 03:00:02.871097|INFO    |ServerLibPriv |   |TeamSpeak 3 Server 3.3.0 (2018-07-31 16:10:01)
2018-09-30 03:00:02.871219|INFO    |ServerLibPriv |   |SystemInformation: Linux 2.6.32-48-pve #1 SMP Fri Dec 23 10:22:54 CET 2016 x86_64 Binary: 64bit
2018-09-30 03:00:02.871247|WARNING |ServerLibPriv |   |The system locale is set to "C" this can cause unexpected behavior. We advice you to repair your locale!
2018-09-30 03:00:02.872421|INFO    |DatabaseQuery |   |dbPlugin name:    SQLite3 plugin, Version 3, (c)TeamSpeak Systems GmbH
2018-09-30 03:00:02.872463|INFO    |DatabaseQuery |   |dbPlugin version: 3.11.1
2018-09-30 03:00:02.872681|INFO    |DatabaseQuery |   |checking database integrity (may take a while)
2018-09-30 03:00:02.950388|WARNING |Accounting    |   |Unable to open licensekey.dat, falling back to limited functionality
2018-09-30 03:00:02.950571|INFO    |Accounting    |   |Licensing Information
2018-09-30 03:00:02.950596|INFO    |Accounting    |   |licensed to       : Anonymous
2018-09-30 03:00:02.950616|INFO    |Accounting    |   |type              : No License
2018-09-30 03:00:02.950644|INFO    |Accounting    |   |starting date     : Sun Jul  1 00:00:00 2018
2018-09-30 03:00:02.950663|INFO    |Accounting    |   |ending date       : Wed Jul 31 00:00:00 2019
2018-09-30 03:00:02.950680|INFO    |Accounting    |   |max virtualservers: 1
2018-09-30 03:00:02.950697|INFO    |Accounting    |   |max slots         : 32
2018-09-30 03:00:03.070618|INFO    |              |   |myTeamSpeak identifier revocation list was downloaded successfully - all related features are activated
2018-09-30 03:00:06.367797|INFO    |              |   |Puzzle precompute time: 3295
2018-09-30 03:00:06.368335|INFO    |FileManager   |   |listening on 0.0.0.0:30033, [::]:30033
2018-09-30 03:00:06.437594|INFO    |Query         |   |listening for query on 0.0.0.0:10011, [::]:10011
2018-09-30 03:00:06.437692|INFO    |CIDRManager   |   |updated query_ip_whitelist ips: 127.0.0.1/32, 
2018-09-30 13:02:16.058838|INFO    |              |   |Error opening file "files/virtualserver_1/internal/icons/icon_4260856908": No such file or directory
2018-09-30 13:02:16.058933|INFO    |              |   |Error opening file "files/virtualserver_1/internal/icons/icon_2314182822": No such file or directory
2018-09-30 13:02:16.058959|INFO    |              |   |Error opening file "files/virtualserver_1/internal/icons/icon_1905972386": No such file or directory
2018-09-30 13:02:16.058983|INFO    |              |   |Error opening file "files/virtualserver_1/internal/icons/icon_3860980801": No such file or directory
2018-09-30 13:02:16.064604|INFO    |              |   |Error opening file "files/virtualserver_1/internal/icons/icon_1399849284": No such file or directory
2018-09-30 13:02:16.184486|INFO    |              |   |Error opening file "files/virtualserver_1/internal/icons/icon_2950592545": No such file or directory
2018-09-30 13:02:16.184556|INFO    |              |   |Error opening file "files/virtualserver_1/internal/icons/icon_3266057332": No such file or directory
2018-09-30 13:02:16.193032|INFO    |              |   |Error opening file "files/virtualserver_1/internal/icons/icon_3837655447": No such file or directory
2018-09-30 13:02:16.193100|INFO    |              |   |Error opening file "files/virtualserver_1/internal/icons/icon_3216288279": No such file or directory
2018-09-30 13:02:16.286243|INFO    |              |   |Error opening file "files/virtualserver_1/internal/icons/icon_632359714": No such file or directory
2018-10-01 00:00:02.944891|INFO    |VirtualSvrMgr |   |executing monthly interval
2018-10-01 00:00:02.945162|INFO    |VirtualSvrMgr |   |reset virtualserver traffic statistics
2018-10-01 03:00:01.142822|INFO    |ServerMain    |   |Received signal SIGTERM, shutting down.
