2018-11-05 04:00:02.283565|INFO    |ServerLibPriv |   |TeamSpeak 3 Server 3.3.0 (2018-07-31 16:10:01)
2018-11-05 04:00:02.283779|INFO    |ServerLibPriv |   |SystemInformation: Linux 2.6.32-48-pve #1 SMP Fri Dec 23 10:22:54 CET 2016 x86_64 Binary: 64bit
2018-11-05 04:00:02.283881|WARNING |ServerLibPriv |   |The system locale is set to "C" this can cause unexpected behavior. We advice you to repair your locale!
2018-11-05 04:00:02.286717|INFO    |DatabaseQuery |   |dbPlugin name:    SQLite3 plugin, Version 3, (c)TeamSpeak Systems GmbH
2018-11-05 04:00:02.286788|INFO    |DatabaseQuery |   |dbPlugin version: 3.11.1
2018-11-05 04:00:02.287109|INFO    |DatabaseQuery |   |checking database integrity (may take a while)
2018-11-05 04:00:02.367390|WARNING |Accounting    |   |Unable to open licensekey.dat, falling back to limited functionality
2018-11-05 04:00:02.367584|INFO    |Accounting    |   |Licensing Information
2018-11-05 04:00:02.367613|INFO    |Accounting    |   |licensed to       : Anonymous
2018-11-05 04:00:02.367633|INFO    |Accounting    |   |type              : No License
2018-11-05 04:00:02.367658|INFO    |Accounting    |   |starting date     : Sun Jul  1 00:00:00 2018
2018-11-05 04:00:02.367677|INFO    |Accounting    |   |ending date       : Wed Jul 31 00:00:00 2019
2018-11-05 04:00:02.367694|INFO    |Accounting    |   |max virtualservers: 1
2018-11-05 04:00:02.367710|INFO    |Accounting    |   |max slots         : 32
2018-11-05 04:00:02.465893|INFO    |              |   |myTeamSpeak identifier revocation list was downloaded successfully - all related features are activated
2018-11-05 04:00:06.335990|INFO    |              |   |Puzzle precompute time: 3799
2018-11-05 04:00:06.336459|INFO    |FileManager   |   |listening on 0.0.0.0:30033, [::]:30033
2018-11-05 04:00:06.367958|INFO    |Query         |   |listening for query on 0.0.0.0:10011, [::]:10011
2018-11-05 04:00:06.368085|INFO    |CIDRManager   |   |updated query_ip_whitelist ips: 127.0.0.1/32, 
2018-11-05 15:57:47.536954|INFO    |              |   |Error opening file "files/virtualserver_1/channel_15/Angewandte_Statistik_-_Vorlesunggskript_und_Übungsaufgaben": Invalid or incomplete multibyte or wide character
2018-11-06 04:00:02.012845|INFO    |ServerMain    |   |Received signal SIGTERM, shutting down.
