2018-08-20 03:00:02.475208|INFO    |ServerLibPriv |   |TeamSpeak 3 Server 3.3.0 (2018-07-31 16:10:01)
2018-08-20 03:00:02.475342|INFO    |ServerLibPriv |   |SystemInformation: Linux 2.6.32-48-pve #1 SMP Fri Dec 23 10:22:54 CET 2016 x86_64 Binary: 64bit
2018-08-20 03:00:02.475371|WARNING |ServerLibPriv |   |The system locale is set to "C" this can cause unexpected behavior. We advice you to repair your locale!
2018-08-20 03:00:02.476186|INFO    |DatabaseQuery |   |dbPlugin name:    SQLite3 plugin, Version 3, (c)TeamSpeak Systems GmbH
2018-08-20 03:00:02.476222|INFO    |DatabaseQuery |   |dbPlugin version: 3.11.1
2018-08-20 03:00:02.476455|INFO    |DatabaseQuery |   |checking database integrity (may take a while)
2018-08-20 03:00:02.544580|WARNING |Accounting    |   |Unable to open licensekey.dat, falling back to limited functionality
2018-08-20 03:00:02.545938|INFO    |Accounting    |   |Licensing Information
2018-08-20 03:00:02.545982|INFO    |Accounting    |   |licensed to       : Anonymous
2018-08-20 03:00:02.546002|INFO    |Accounting    |   |type              : No License
2018-08-20 03:00:02.546026|INFO    |Accounting    |   |starting date     : Sun Jul  1 00:00:00 2018
2018-08-20 03:00:02.546044|INFO    |Accounting    |   |ending date       : Wed Jul 31 00:00:00 2019
2018-08-20 03:00:02.546061|INFO    |Accounting    |   |max virtualservers: 1
2018-08-20 03:00:02.546084|INFO    |Accounting    |   |max slots         : 32
2018-08-20 03:00:02.772640|INFO    |              |   |myTeamSpeak identifier revocation list was downloaded successfully - all related features are activated
2018-08-20 03:00:06.738684|INFO    |              |   |Puzzle precompute time: 4071
2018-08-20 03:00:06.739160|INFO    |FileManager   |   |listening on 0.0.0.0:30033, [::]:30033
2018-08-20 03:00:06.775502|INFO    |Query         |   |listening for query on 0.0.0.0:10011, [::]:10011
2018-08-20 03:00:06.775601|INFO    |CIDRManager   |   |updated query_ip_whitelist ips: 127.0.0.1/32, 
2018-08-20 09:25:10.033800|ERROR   |              |   |TS3ANetwork::Send failed error: 111
2018-08-20 09:25:12.033778|ERROR   |              |   |TS3ANetwork::Send failed error: 111
2018-08-20 09:35:08.256073|ERROR   |              |   |TS3ANetwork::Send failed error: 111
2018-08-20 09:35:10.051101|ERROR   |              |   |TS3ANetwork::Send failed error: 111
2018-08-20 09:35:12.033834|ERROR   |              |   |TS3ANetwork::Send failed error: 111
2018-08-20 09:45:08.185270|ERROR   |              |   |TS3ANetwork::Send failed error: 111
2018-08-20 09:45:10.033911|ERROR   |              |   |TS3ANetwork::Send failed error: 111
2018-08-20 09:45:12.045036|ERROR   |              |   |TS3ANetwork::Send failed error: 111
2018-08-20 09:55:08.269760|ERROR   |              |   |TS3ANetwork::Send failed error: 111
2018-08-20 09:55:10.033803|ERROR   |              |   |TS3ANetwork::Send failed error: 111
2018-08-20 09:55:12.033894|ERROR   |              |   |TS3ANetwork::Send failed error: 111
2018-08-20 10:05:08.292040|ERROR   |              |   |TS3ANetwork::Send failed error: 111
2018-08-20 10:05:10.033901|ERROR   |              |   |TS3ANetwork::Send failed error: 111
2018-08-20 10:05:12.033870|ERROR   |              |   |TS3ANetwork::Send failed error: 111
2018-08-20 10:15:08.364019|ERROR   |              |   |TS3ANetwork::Send failed error: 111
2018-08-20 10:15:10.055713|ERROR   |              |   |TS3ANetwork::Send failed error: 111
2018-08-20 10:15:12.033811|ERROR   |              |   |TS3ANetwork::Send failed error: 111
2018-08-20 10:25:08.352022|ERROR   |              |   |TS3ANetwork::Send failed error: 111
2018-08-20 10:25:10.033780|ERROR   |              |   |TS3ANetwork::Send failed error: 111
2018-08-20 10:25:12.050410|ERROR   |              |   |TS3ANetwork::Send failed error: 111
2018-08-20 10:35:08.351210|ERROR   |              |   |TS3ANetwork::Send failed error: 111
2018-08-20 10:35:10.033782|ERROR   |              |   |TS3ANetwork::Send failed error: 111
2018-08-20 10:35:12.033921|ERROR   |              |   |TS3ANetwork::Send failed error: 111
2018-08-20 10:45:08.384798|ERROR   |              |   |TS3ANetwork::Send failed error: 111
2018-08-20 10:45:10.033842|ERROR   |              |   |TS3ANetwork::Send failed error: 111
2018-08-20 10:45:12.033801|ERROR   |              |   |TS3ANetwork::Send failed error: 111
2018-08-20 10:55:08.458629|ERROR   |              |   |TS3ANetwork::Send failed error: 111
2018-08-20 10:55:10.050938|ERROR   |              |   |TS3ANetwork::Send failed error: 111
2018-08-20 10:55:12.034110|ERROR   |              |   |TS3ANetwork::Send failed error: 111
2018-08-20 11:05:08.506342|ERROR   |              |   |TS3ANetwork::Send failed error: 111
2018-08-20 11:05:10.033846|ERROR   |              |   |TS3ANetwork::Send failed error: 111
2018-08-20 11:05:12.045112|ERROR   |              |   |TS3ANetwork::Send failed error: 111
2018-08-20 11:15:08.600169|ERROR   |              |   |TS3ANetwork::Send failed error: 111
2018-08-20 11:15:10.033940|ERROR   |              |   |TS3ANetwork::Send failed error: 111
2018-08-20 11:15:12.033881|ERROR   |              |   |TS3ANetwork::Send failed error: 111
2018-08-20 11:25:08.787277|ERROR   |              |   |TS3ANetwork::Send failed error: 111
2018-08-20 11:25:10.033788|ERROR   |              |   |TS3ANetwork::Send failed error: 111
2018-08-20 11:25:12.033764|ERROR   |              |   |TS3ANetwork::Send failed error: 111
2018-08-20 11:35:08.800459|ERROR   |              |   |TS3ANetwork::Send failed error: 111
2018-08-20 11:35:10.050976|ERROR   |              |   |TS3ANetwork::Send failed error: 111
2018-08-20 11:35:12.033838|ERROR   |              |   |TS3ANetwork::Send failed error: 111
2018-08-20 11:45:08.794120|ERROR   |              |   |TS3ANetwork::Send failed error: 111
2018-08-20 11:45:10.033869|ERROR   |              |   |TS3ANetwork::Send failed error: 111
2018-08-20 11:45:12.056545|ERROR   |              |   |TS3ANetwork::Send failed error: 111
2018-08-20 11:55:08.855923|ERROR   |              |   |TS3ANetwork::Send failed error: 111
2018-08-20 11:55:10.033863|ERROR   |              |   |TS3ANetwork::Send failed error: 111
2018-08-20 11:55:12.033824|ERROR   |              |   |TS3ANetwork::Send failed error: 111
