2018-08-21 03:00:02.685477|INFO    |ServerLibPriv |   |TeamSpeak 3 Server 3.3.0 (2018-07-31 16:10:01)
2018-08-21 03:00:02.685631|INFO    |ServerLibPriv |   |SystemInformation: Linux 2.6.32-48-pve #1 SMP Fri Dec 23 10:22:54 CET 2016 x86_64 Binary: 64bit
2018-08-21 03:00:02.685690|WARNING |ServerLibPriv |   |The system locale is set to "C" this can cause unexpected behavior. We advice you to repair your locale!
2018-08-21 03:00:02.687146|INFO    |DatabaseQuery |   |dbPlugin name:    SQLite3 plugin, Version 3, (c)TeamSpeak Systems GmbH
2018-08-21 03:00:02.687176|INFO    |DatabaseQuery |   |dbPlugin version: 3.11.1
2018-08-21 03:00:02.687474|INFO    |DatabaseQuery |   |checking database integrity (may take a while)
2018-08-21 03:00:02.835693|WARNING |Accounting    |   |Unable to open licensekey.dat, falling back to limited functionality
2018-08-21 03:00:02.835890|INFO    |Accounting    |   |Licensing Information
2018-08-21 03:00:02.835927|INFO    |Accounting    |   |licensed to       : Anonymous
2018-08-21 03:00:02.835951|INFO    |Accounting    |   |type              : No License
2018-08-21 03:00:02.835976|INFO    |Accounting    |   |starting date     : Sun Jul  1 00:00:00 2018
2018-08-21 03:00:02.835994|INFO    |Accounting    |   |ending date       : Wed Jul 31 00:00:00 2019
2018-08-21 03:00:02.836010|INFO    |Accounting    |   |max virtualservers: 1
2018-08-21 03:00:02.836025|INFO    |Accounting    |   |max slots         : 32
2018-08-21 03:00:02.882900|INFO    |              |   |myTeamSpeak identifier revocation list was downloaded successfully - all related features are activated
2018-08-21 03:00:06.081361|INFO    |              |   |Puzzle precompute time: 3128
2018-08-21 03:00:06.081851|INFO    |FileManager   |   |listening on 0.0.0.0:30033, [::]:30033
2018-08-21 03:00:06.145181|INFO    |Query         |   |listening for query on 0.0.0.0:10011, [::]:10011
2018-08-21 03:00:06.145278|INFO    |CIDRManager   |   |updated query_ip_whitelist ips: 127.0.0.1/32, 
2018-08-21 03:05:08.033845|ERROR   |              |   |TS3ANetwork::Send failed error: 111
2018-08-21 03:05:10.033847|ERROR   |              |   |TS3ANetwork::Send failed error: 111
2018-08-21 03:15:06.260461|ERROR   |              |   |TS3ANetwork::Send failed error: 111
2018-08-21 03:15:08.045093|ERROR   |              |   |TS3ANetwork::Send failed error: 111
2018-08-21 03:15:10.033848|ERROR   |              |   |TS3ANetwork::Send failed error: 111
2018-08-21 03:25:06.205403|ERROR   |              |   |TS3ANetwork::Send failed error: 111
2018-08-21 03:25:08.033804|ERROR   |              |   |TS3ANetwork::Send failed error: 111
2018-08-21 03:25:10.050951|ERROR   |              |   |TS3ANetwork::Send failed error: 111
2018-08-21 03:35:06.287705|ERROR   |              |   |TS3ANetwork::Send failed error: 111
2018-08-21 03:35:08.033939|ERROR   |              |   |TS3ANetwork::Send failed error: 111
2018-08-21 03:35:10.033821|ERROR   |              |   |TS3ANetwork::Send failed error: 111
2018-08-21 03:45:06.377681|ERROR   |              |   |TS3ANetwork::Send failed error: 111
2018-08-21 03:45:08.033882|ERROR   |              |   |TS3ANetwork::Send failed error: 111
2018-08-21 03:45:10.033770|ERROR   |              |   |TS3ANetwork::Send failed error: 111
2018-08-21 03:55:06.373018|ERROR   |              |   |TS3ANetwork::Send failed error: 111
2018-08-21 03:55:08.045040|ERROR   |              |   |TS3ANetwork::Send failed error: 111
2018-08-21 03:55:10.033815|ERROR   |              |   |TS3ANetwork::Send failed error: 111
2018-08-21 04:05:06.372579|ERROR   |              |   |TS3ANetwork::Send failed error: 111
2018-08-21 04:05:08.033876|ERROR   |              |   |TS3ANetwork::Send failed error: 111
2018-08-21 04:05:10.050203|ERROR   |              |   |TS3ANetwork::Send failed error: 111
2018-08-21 04:15:06.404396|ERROR   |              |   |TS3ANetwork::Send failed error: 111
2018-08-21 04:15:08.033851|ERROR   |              |   |TS3ANetwork::Send failed error: 111
2018-08-21 04:15:10.033807|ERROR   |              |   |TS3ANetwork::Send failed error: 111
2018-08-21 04:25:06.449442|ERROR   |              |   |TS3ANetwork::Send failed error: 111
2018-08-21 04:25:08.033928|ERROR   |              |   |TS3ANetwork::Send failed error: 111
2018-08-21 04:25:10.033791|ERROR   |              |   |TS3ANetwork::Send failed error: 111
2018-08-21 04:35:06.380410|ERROR   |              |   |TS3ANetwork::Send failed error: 111
2018-08-21 04:35:08.049951|ERROR   |              |   |TS3ANetwork::Send failed error: 111
2018-08-21 04:35:10.033817|ERROR   |              |   |TS3ANetwork::Send failed error: 111
2018-08-21 04:45:06.460308|ERROR   |              |   |TS3ANetwork::Send failed error: 111
2018-08-21 04:45:08.033788|ERROR   |              |   |TS3ANetwork::Send failed error: 111
2018-08-21 04:45:10.050194|ERROR   |              |   |TS3ANetwork::Send failed error: 111
2018-08-21 04:55:06.492508|ERROR   |              |   |TS3ANetwork::Send failed error: 111
2018-08-21 04:55:08.033881|ERROR   |              |   |TS3ANetwork::Send failed error: 111
2018-08-21 04:55:10.033772|ERROR   |              |   |TS3ANetwork::Send failed error: 111
2018-08-21 05:05:06.588429|ERROR   |              |   |TS3ANetwork::Send failed error: 111
2018-08-21 05:05:08.033806|ERROR   |              |   |TS3ANetwork::Send failed error: 111
2018-08-21 05:05:10.033792|ERROR   |              |   |TS3ANetwork::Send failed error: 111
2018-08-21 05:15:06.571582|ERROR   |              |   |TS3ANetwork::Send failed error: 111
2018-08-21 05:15:08.050366|ERROR   |              |   |TS3ANetwork::Send failed error: 111
2018-08-21 05:15:10.033807|ERROR   |              |   |TS3ANetwork::Send failed error: 111
2018-08-21 05:25:06.586243|ERROR   |              |   |TS3ANetwork::Send failed error: 111
2018-08-21 05:25:08.033755|ERROR   |              |   |TS3ANetwork::Send failed error: 111
2018-08-21 05:25:10.049641|ERROR   |              |   |TS3ANetwork::Send failed error: 111
2018-08-21 05:35:06.660027|ERROR   |              |   |TS3ANetwork::Send failed error: 111
2018-08-21 05:35:08.033875|ERROR   |              |   |TS3ANetwork::Send failed error: 111
2018-08-21 05:35:10.033834|ERROR   |              |   |TS3ANetwork::Send failed error: 111
2018-08-21 05:45:06.656590|ERROR   |              |   |TS3ANetwork::Send failed error: 111
2018-08-21 05:45:08.033752|ERROR   |              |   |TS3ANetwork::Send failed error: 111
2018-08-21 05:45:10.033828|ERROR   |              |   |TS3ANetwork::Send failed error: 111
2018-08-21 05:55:06.687307|ERROR   |              |   |TS3ANetwork::Send failed error: 111
2018-08-21 05:55:08.044912|ERROR   |              |   |TS3ANetwork::Send failed error: 111
2018-08-21 05:55:10.033836|ERROR   |              |   |TS3ANetwork::Send failed error: 111
2018-08-21 06:05:06.744051|ERROR   |              |   |TS3ANetwork::Send failed error: 111
2018-08-21 06:05:08.033889|ERROR   |              |   |TS3ANetwork::Send failed error: 111
