2018-09-17 03:00:06.280460|INFO    |VirtualServer |1  |listening on 0.0.0.0:9987, [::]:9987
2018-09-17 17:40:55.664478|INFO    |VirtualServer |1  |client (id:1628) was added to servergroup 'Female'(id:11) by client 'Basti'(id:591)
2018-09-17 18:00:08.959154|INFO    |VirtualServer |1  |client (id:1625) was added to servergroup 'Male'(id:10) by client 'Basti'(id:591)
2018-09-17 18:00:13.246043|INFO    |VirtualServer |1  |client (id:1622) was added to servergroup 'Male'(id:10) by client 'Basti'(id:591)
2018-09-17 18:00:18.120359|INFO    |VirtualServer |1  |client (id:1627) was added to servergroup 'Female'(id:11) by client 'Basti'(id:591)
2018-09-17 19:59:59.350126|INFO    |PktHandler    |1  |Dropping client 26 because of ping timeout 19 0 0
2018-09-17 20:03:16.284887|INFO    |PktHandler    |1  |Cleaning up connection because of 14 resends of COMMAND packet
2018-09-17 20:03:16.285028|INFO    |PktHandler    |1  |Dropping client 9 because of resend timeout
2018-09-18 03:00:01.955975|INFO    |VirtualServerBase|1  |stopped
