2018-08-19 03:00:02.703448|INFO    |ServerLibPriv |   |TeamSpeak 3 Server 3.3.0 (2018-07-31 16:10:01)
2018-08-19 03:00:02.703564|INFO    |ServerLibPriv |   |SystemInformation: Linux 2.6.32-48-pve #1 SMP Fri Dec 23 10:22:54 CET 2016 x86_64 Binary: 64bit
2018-08-19 03:00:02.703591|WARNING |ServerLibPriv |   |The system locale is set to "C" this can cause unexpected behavior. We advice you to repair your locale!
2018-08-19 03:00:02.704300|INFO    |DatabaseQuery |   |dbPlugin name:    SQLite3 plugin, Version 3, (c)TeamSpeak Systems GmbH
2018-08-19 03:00:02.704328|INFO    |DatabaseQuery |   |dbPlugin version: 3.11.1
2018-08-19 03:00:02.704552|INFO    |DatabaseQuery |   |checking database integrity (may take a while)
2018-08-19 03:00:02.750632|WARNING |Accounting    |   |Unable to open licensekey.dat, falling back to limited functionality
2018-08-19 03:00:02.751387|INFO    |Accounting    |   |Licensing Information
2018-08-19 03:00:02.751418|INFO    |Accounting    |   |licensed to       : Anonymous
2018-08-19 03:00:02.751438|INFO    |Accounting    |   |type              : No License
2018-08-19 03:00:02.751461|INFO    |Accounting    |   |starting date     : Sun Jul  1 00:00:00 2018
2018-08-19 03:00:02.751479|INFO    |Accounting    |   |ending date       : Wed Jul 31 00:00:00 2019
2018-08-19 03:00:02.751496|INFO    |Accounting    |   |max virtualservers: 1
2018-08-19 03:00:02.751511|INFO    |Accounting    |   |max slots         : 32
2018-08-19 03:00:02.869984|INFO    |              |   |myTeamSpeak identifier revocation list was downloaded successfully - all related features are activated
2018-08-19 03:00:06.334847|INFO    |              |   |Puzzle precompute time: 3461
2018-08-19 03:00:06.335347|INFO    |FileManager   |   |listening on 0.0.0.0:30033, [::]:30033
2018-08-19 03:00:06.364102|INFO    |Query         |   |listening for query on 0.0.0.0:10011, [::]:10011
2018-08-19 03:00:06.364192|INFO    |CIDRManager   |   |updated query_ip_whitelist ips: 127.0.0.1/32, 
2018-08-19 15:55:12.033975|ERROR   |              |   |TS3ANetwork::Send failed error: 111
2018-08-19 15:55:14.033799|ERROR   |              |   |TS3ANetwork::Send failed error: 111
2018-08-19 16:05:10.194011|ERROR   |              |   |TS3ANetwork::Send failed error: 111
2018-08-20 03:00:01.460503|INFO    |ServerMain    |   |Received signal SIGTERM, shutting down.
