2018-08-30 03:00:02.068234|INFO    |ServerLibPriv |   |TeamSpeak 3 Server 3.3.0 (2018-07-31 16:10:01)
2018-08-30 03:00:02.068395|INFO    |ServerLibPriv |   |SystemInformation: Linux 2.6.32-48-pve #1 SMP Fri Dec 23 10:22:54 CET 2016 x86_64 Binary: 64bit
2018-08-30 03:00:02.068430|WARNING |ServerLibPriv |   |The system locale is set to "C" this can cause unexpected behavior. We advice you to repair your locale!
2018-08-30 03:00:02.069430|INFO    |DatabaseQuery |   |dbPlugin name:    SQLite3 plugin, Version 3, (c)TeamSpeak Systems GmbH
2018-08-30 03:00:02.069467|INFO    |DatabaseQuery |   |dbPlugin version: 3.11.1
2018-08-30 03:00:02.069744|INFO    |DatabaseQuery |   |checking database integrity (may take a while)
2018-08-30 03:00:02.151154|WARNING |Accounting    |   |Unable to open licensekey.dat, falling back to limited functionality
2018-08-30 03:00:02.151398|INFO    |Accounting    |   |Licensing Information
2018-08-30 03:00:02.151429|INFO    |Accounting    |   |licensed to       : Anonymous
2018-08-30 03:00:02.151454|INFO    |Accounting    |   |type              : No License
2018-08-30 03:00:02.151486|INFO    |Accounting    |   |starting date     : Sun Jul  1 00:00:00 2018
2018-08-30 03:00:02.151511|INFO    |Accounting    |   |ending date       : Wed Jul 31 00:00:00 2019
2018-08-30 03:00:02.151533|INFO    |Accounting    |   |max virtualservers: 1
2018-08-30 03:00:02.151553|INFO    |Accounting    |   |max slots         : 32
2018-08-30 03:00:02.925023|INFO    |              |   |myTeamSpeak identifier revocation list was downloaded successfully - all related features are activated
2018-08-30 03:00:05.765117|INFO    |              |   |Puzzle precompute time: 3487
2018-08-30 03:00:05.765558|INFO    |FileManager   |   |listening on 0.0.0.0:30033, [::]:30033
2018-08-30 03:00:05.835284|INFO    |Query         |   |listening for query on 0.0.0.0:10011, [::]:10011
2018-08-30 03:00:05.835378|INFO    |CIDRManager   |   |updated query_ip_whitelist ips: 127.0.0.1/32, 
2018-08-30 19:11:23.400521|INFO    |              |   |Error opening file "files/virtualserver_1/internal/icons/icon_4152306604": No such file or directory
2018-08-30 19:11:23.487226|INFO    |              |   |Error opening file "files/virtualserver_1/internal/icons/icon_324460116": No such file or directory
2018-08-31 03:00:01.110955|INFO    |ServerMain    |   |Received signal SIGTERM, shutting down.
